TargetName,Scaffold,Molecule
CAN1_RAT,Sca6,1
CAN1_HUMAN,Sca7,13
CAN1_HUMAN,Sca225088,2
CAN1_HUMAN,Sca507,2
CAN1_HUMAN,Sca16003,8
CAN1_HUMAN,Sca1060,12
CAN1_HUMAN,Sca225072,4
CAN1_HUMAN,Sca103825,1
CAN1_HUMAN,Sca17949,1
CAN1_HUMAN,Sca120733,1
CAN1_HUMAN,Sca46270,4
CAN1_HUMAN,Sca76516,2
CAN1_HUMAN,Sca225084,1
CAN1_HUMAN,Sca5001,2
CAN1_HUMAN,Sca6739,1
CAN1_HUMAN,Sca225070,2
CAN1_HUMAN,Sca96,1
CAN1_HUMAN,Sca7721,1
CAN1_HUMAN,Sca12076,1
CAN1_HUMAN,Sca225077,1
CAN1_HUMAN,Sca76568,1
CAN1_HUMAN,Sca180,1
CAN2_HUMAN,Sca7,1
NEK2_HUMAN,Sca175232,2
NEK2_HUMAN,Sca3519,7
NEK2_HUMAN,Sca47705,1
NEK2_HUMAN,Sca4166,1
NEK2_HUMAN,Sca824,1
NEK6_HUMAN,Sca232118,1
NEK1_HUMAN,Sca141043,1
PKN1_HUMAN,Sca52130,1
PKN1_HUMAN,Sca20744,1
PKN1_HUMAN,Sca246991,1
PKN1_HUMAN,Sca19115,1
PKN1_HUMAN,Sca246988,1
PKN1_HUMAN,Sca158797,2
PKN2_HUMAN,Sca189381,1
PKN2_HUMAN,Sca19115,1
PKN2_HUMAN,Sca158797,2
PKN2_HUMAN,Sca246987,1
PKN2_HUMAN,Sca825,1
PKN2_HUMAN,Sca246993,1
PKN2_HUMAN,Sca246991,1
PKN2_HUMAN,Sca246988,1
LRRK2_HUMAN,Sca218716,1
LRRK2_HUMAN,Sca218725,11
LRRK2_HUMAN,Sca1462,1
LRRK2_HUMAN,Sca272956,1
LRRK2_HUMAN,Sca225053,10
LRRK2_HUMAN,Sca224425,6
LRRK2_HUMAN,Sca119235,1
LRRK2_HUMAN,Sca251105,2
LRRK2_HUMAN,Sca186533,12
LRRK2_HUMAN,Sca2856,17
LRRK2_HUMAN,Sca234369,2
LRRK2_HUMAN,Sca4456,1
LRRK2_HUMAN,Sca245625,1
LRRK2_HUMAN,Sca270677,7
LRRK2_HUMAN,Sca40050,4
LRRK2_HUMAN,Sca270709,3
LRRK2_HUMAN,Sca272945,8
LRRK2_HUMAN,Sca234367,4
LRRK2_HUMAN,Sca218713,3
LRRK2_HUMAN,Sca216939,8
LRRK2_HUMAN,Sca270737,1
LRRK2_HUMAN,Sca270762,1
LRRK2_HUMAN,Sca234371,3
LRRK2_HUMAN,Sca128051,3
LRRK2_HUMAN,Sca270745,1
LRRK2_HUMAN,Sca39700,14
LRRK2_HUMAN,Sca94246,1
LRRK2_HUMAN,Sca12,16
LRRK2_HUMAN,Sca88281,2
LRRK2_HUMAN,Sca105774,6
LRRK2_HUMAN,Sca17315,2
LRRK2_HUMAN,Sca181513,2
LRRK2_HUMAN,Sca192243,1
LRRK2_HUMAN,Sca511,2
LRRK2_HUMAN,Sca3519,8
LRRK2_HUMAN,Sca272939,2
LRRK2_HUMAN,Sca2031,1
LRRK2_HUMAN,Sca270695,2
LRRK2_HUMAN,Sca272953,1
LRRK2_HUMAN,Sca152282,14
LRRK2_HUMAN,Sca2099,2
LRRK2_HUMAN,Sca245629,7
LRRK2_HUMAN,Sca270703,1
LRRK2_HUMAN,Sca824,9
LRRK2_HUMAN,Sca245639,2
LRRK2_HUMAN,Sca251115,1
LRRK2_HUMAN,Sca270701,1
LRRK2_HUMAN,Sca270666,5
LRRK2_HUMAN,Sca270683,1
LRRK2_HUMAN,Sca270699,8
LRRK2_HUMAN,Sca270663,1
LRRK2_HUMAN,Sca206619,6
LRRK2_HUMAN,Sca270740,1
LRRK2_HUMAN,Sca3728,5
LRRK2_HUMAN,Sca270705,1
LRRK2_HUMAN,Sca32347,1
LRRK2_HUMAN,Sca228255,2
LRRK2_HUMAN,Sca60892,5
LRRK2_HUMAN,Sca218729,1
LRRK2_HUMAN,Sca251099,1
LRRK2_HUMAN,Sca251066,1
LRRK2_HUMAN,Sca52903,3
LRRK2_HUMAN,Sca206617,1
LRRK2_HUMAN,Sca270682,1
LRRK2_HUMAN,Sca270698,1
LRRK2_HUMAN,Sca251097,1
LRRK2_HUMAN,Sca270717,1
LRRK2_HUMAN,Sca251103,1
LRRK2_HUMAN,Sca218723,2
LRRK2_HUMAN,Sca218423,1
LRRK2_HUMAN,Sca270732,2
LRRK2_HUMAN,Sca270752,1
LRRK2_HUMAN,Sca270721,1
LRRK2_HUMAN,Sca251095,1
LRRK2_HUMAN,Sca174999,2
LRRK2_HUMAN,Sca270670,2
LRRK2_HUMAN,Sca224424,4
LRRK2_HUMAN,Sca251222,1
LRRK2_HUMAN,Sca419,1
LRRK2_HUMAN,Sca133431,2
LRRK2_HUMAN,Sca272941,1
LRRK2_HUMAN,Sca251101,1
LRRK2_HUMAN,Sca270765,1
LRRK2_HUMAN,Sca251113,1
LRRK2_HUMAN,Sca228551,1
LRRK2_HUMAN,Sca52130,1
LRRK2_HUMAN,Sca20744,1
LRRK2_HUMAN,Sca270730,1
LRRK2_HUMAN,Sca270715,2
LRRK2_HUMAN,Sca270714,1
LRRK2_HUMAN,Sca270688,1
LRRK2_HUMAN,Sca28290,1
LRRK2_HUMAN,Sca2825,1
LRRK2_HUMAN,Sca245627,1
LRRK2_HUMAN,Sca245617,1
LRRK2_HUMAN,Sca135190,1
LRRK2_HUMAN,Sca132360,1
LRRK2_HUMAN,Sca270724,1
LRRK2_HUMAN,Sca209468,1
LRRK2_HUMAN,Sca234374,1
LRRK2_HUMAN,Sca825,1
LRRK2_HUMAN,Sca270746,1
LRRK2_HUMAN,Sca245644,1
LRRK2_HUMAN,Sca270674,1
LRRK2_HUMAN,Sca270756,1
LRRK2_HUMAN,Sca218727,1
LRRK2_HUMAN,Sca799,1
LRRK2_HUMAN,Sca270760,1
LRRK2_HUMAN,Sca272950,1
LRRK2_HUMAN,Sca228261,1
LRRK2_HUMAN,Sca270754,1
LRRK2_HUMAN,Sca177792,2
LRRK2_HUMAN,Sca208371,1
LRRK2_HUMAN,Sca270758,1
LRRK2_HUMAN,Sca218736,1
LRRK2_HUMAN,Sca228254,1
LRRK2_HUMAN,Sca15791,1
LRRK2_HUMAN,Sca245642,1
LRRK2_HUMAN,Sca110450,2
LRRK2_HUMAN,Sca270668,1
LRRK2_HUMAN,Sca270711,1
LRRK2_HUMAN,Sca270726,1
LRRK2_HUMAN,Sca253361,1
LRRK2_HUMAN,Sca270686,1
LRRK2_HUMAN,Sca270743,1
LRRK2_HUMAN,Sca251108,1
LRRK2_HUMAN,Sca270750,1
LRRK2_HUMAN,Sca2242,1
LRRK2_HUMAN,Sca270660,1
LRRK2_HUMAN,Sca272943,1
LRRK2_HUMAN,Sca42040,1
LRRK2_HUMAN,Sca156862,1
LRRK2_HUMAN,Sca216931,1
LRRK2_HUMAN,Sca270693,1
LRRK2_HUMAN,Sca270735,1
LRRK2_HUMAN,Sca270728,1
LRRK2_HUMAN,Sca224422,1
LRRK2_HUMAN,Sca218734,1
LRRK2_HUMAN,Sca192522,1
LRRK2_HUMAN,Sca126858,1
LRRK2_HUMAN,Sca17877,1
LRRK2_HUMAN,Sca270676,1
LRRK2_HUMAN,Sca270679,1
LRRK2_HUMAN,Sca260749,1
LRRK2_HUMAN,Sca270707,1
LRRK2_HUMAN,Sca270658,1
LRRK2_HUMAN,Sca272948,1
LRRK2_HUMAN,Sca270713,1
S27A1_MOUSE,Sca221506,1
S27A1_MOUSE,Sca202253,6
S27A1_MOUSE,Sca221502,2
S27A1_MOUSE,Sca221504,1
S27A1_MOUSE,Sca113358,1
S27A1_MOUSE,Sca221496,2
S27A1_HUMAN,Sca113358,6
S27A1_HUMAN,Sca221542,1
S27A1_HUMAN,Sca221506,7
S27A1_HUMAN,Sca221496,2
S27A1_HUMAN,Sca202253,7
S27A1_HUMAN,Sca221508,2
S27A1_HUMAN,Sca221500,1
S27A1_HUMAN,Sca214860,1
S27A1_HUMAN,Sca221498,1
S27A1_HUMAN,Sca221540,1
S27A1_HUMAN,Sca221504,2
S27A1_HUMAN,Sca221502,2
S27A1_HUMAN,Sca1680,1
S27A4_HUMAN,Sca7908,9
S27A4_HUMAN,Sca35777,5
S27A4_HUMAN,Sca842,5
MP2K1_MOUSE,Sca73871,1
MP2K1_HUMAN,Sca220,3
MP2K1_HUMAN,Sca833,19
MP2K1_HUMAN,Sca172,11
MP2K1_HUMAN,Sca85589,40
MP2K1_HUMAN,Sca417,19
MP2K1_HUMAN,Sca175240,16
MP2K1_HUMAN,Sca230426,2
MP2K1_HUMAN,Sca110,1
MP2K1_HUMAN,Sca4572,4
MP2K1_HUMAN,Sca7,33
MP2K1_HUMAN,Sca7458,1
MP2K1_HUMAN,Sca230428,2
MP2K1_HUMAN,Sca4070,6
MP2K1_HUMAN,Sca221252,1
MP2K1_HUMAN,Sca175209,2
MP2K1_HUMAN,Sca80054,4
MP2K1_HUMAN,Sca799,1
MP2K1_HUMAN,Sca10193,5
MP2K1_HUMAN,Sca216547,2
MP2K1_HUMAN,Sca138884,1
MP2K1_HUMAN,Sca88198,9
MP2K1_HUMAN,Sca15920,4
MP2K1_HUMAN,Sca460,11
MP2K1_HUMAN,Sca52130,1
MP2K1_HUMAN,Sca20744,1
MP2K1_HUMAN,Sca1263,12
MP2K1_HUMAN,Sca4577,3
MP2K1_HUMAN,Sca173430,1
MP2K1_HUMAN,Sca149077,3
MP2K1_HUMAN,Sca11047,3
MP2K1_HUMAN,Sca204376,1
MP2K1_HUMAN,Sca204912,1
MP2K1_HUMAN,Sca158369,4
MP2K1_HUMAN,Sca59503,1
MP2K1_HUMAN,Sca195132,3
MP2K1_HUMAN,Sca221259,1
MP2K1_HUMAN,Sca252042,1
MP2K1_HUMAN,Sca11109,1
MP2K1_HUMAN,Sca4166,1
MP2K1_HUMAN,Sca30892,1
MP2K1_HUMAN,Sca40888,1
MP2K1_HUMAN,Sca12645,2
MP2K1_HUMAN,Sca150669,2
MP2K1_HUMAN,Sca206018,1
MP2K2_HUMAN,Sca90275,2
MP2K2_HUMAN,Sca204912,1
MP2K5_HUMAN,Sca12434,1
MP2K5_HUMAN,Sca218541,1
ABCG2_HUMAN,Sca196892,8
ABCG2_HUMAN,Sca248385,1
ABCG2_HUMAN,Sca17542,15
ABCG2_HUMAN,Sca933,7
ABCG2_HUMAN,Sca10000,3
ABCG2_HUMAN,Sca13988,4
ABCG2_HUMAN,Sca8073,7
ABCG2_HUMAN,Sca195336,6
ABCG2_HUMAN,Sca8505,1
ABCG2_HUMAN,Sca27617,14
ABCG2_HUMAN,Sca232865,2
ABCG2_HUMAN,Sca507,2
ABCG2_HUMAN,Sca13989,1
ABCG2_HUMAN,Sca216686,2
ABCG2_HUMAN,Sca217391,3
ABCG2_HUMAN,Sca5678,3
ABCG2_HUMAN,Sca60978,2
ABCG2_HUMAN,Sca216681,2
ABCG2_HUMAN,Sca232871,1
ABCG2_HUMAN,Sca180,1
ABCG2_HUMAN,Sca111331,1
ABCG2_HUMAN,Sca126590,4
ABCG2_HUMAN,Sca5204,4
ABCG2_HUMAN,Sca24857,3
ABCG2_HUMAN,Sca7,2
ABCG2_HUMAN,Sca212,4
ABCG2_HUMAN,Sca1025,1
ABCG2_HUMAN,Sca91000,1
ABCG2_HUMAN,Sca6,1
ABCG2_HUMAN,Sca112063,1
ABCG2_HUMAN,Sca95440,1
ABCG2_HUMAN,Sca195342,2
ABCG2_HUMAN,Sca232868,1
ABCG2_HUMAN,Sca9998,1
ABCG2_HUMAN,Sca216684,3
ABCG2_HUMAN,Sca106875,1
CSK_HUMAN,Sca89827,1
CSK_HUMAN,Sca87883,2
CSK_HUMAN,Sca16446,1
CSK_HUMAN,Sca14815,1
CSK_HUMAN,Sca222230,1
CSK_HUMAN,Sca12434,1
CSK_HUMAN,Sca105783,1
SC5A1_RAT,Sca117022,2
SC5A1_RAT,Sca207244,4
SC5A1_RAT,Sca16482,1
SC5A1_HUMAN,Sca9591,14
SC5A1_HUMAN,Sca207244,11
SC5A1_HUMAN,Sca117022,28
SC5A1_HUMAN,Sca176913,4
SC5A1_HUMAN,Sca109475,7
SC5A1_HUMAN,Sca152111,6
SC5A1_HUMAN,Sca203282,3
SC5A1_HUMAN,Sca176914,5
SC5A1_HUMAN,Sca143686,9
SC5A1_HUMAN,Sca160953,1
SC5A1_HUMAN,Sca78682,1
SC5A1_HUMAN,Sca71704,1
SC5A1_HUMAN,Sca203283,1
SC5A1_HUMAN,Sca181653,3
SC5A1_HUMAN,Sca78712,2
SC5A1_HUMAN,Sca150286,2
SC5A1_HUMAN,Sca225669,1
SC5A1_HUMAN,Sca4828,1
SC5A1_HUMAN,Sca176923,1
SC5A1_HUMAN,Sca207241,1
SC5A1_HUMAN,Sca16482,2
SC5A1_HUMAN,Sca140775,1
SC5A1_HUMAN,Sca78674,1
SC5A2_RAT,Sca182930,1
SC5A2_RAT,Sca181653,1
SC5A2_RAT,Sca9591,1
SC5A2_RAT,Sca16482,1
SC5A2_RAT,Sca180966,1
SC5A2_RAT,Sca180973,1
SC5A2_HUMAN,Sca177758,1
SC5A2_HUMAN,Sca176081,78
SC5A2_HUMAN,Sca9591,112
SC5A2_HUMAN,Sca120284,2
SC5A2_HUMAN,Sca78674,12
SC5A2_HUMAN,Sca16134,9
SC5A2_HUMAN,Sca143686,35
SC5A2_HUMAN,Sca225677,1
SC5A2_HUMAN,Sca145765,20
SC5A2_HUMAN,Sca117022,17
SC5A2_HUMAN,Sca176913,9
SC5A2_HUMAN,Sca120296,2
SC5A2_HUMAN,Sca187896,29
SC5A2_HUMAN,Sca1876,12
SC5A2_HUMAN,Sca2177,12
SC5A2_HUMAN,Sca1492,12
SC5A2_HUMAN,Sca145808,1
SC5A2_HUMAN,Sca180973,37
SC5A2_HUMAN,Sca186951,1
SC5A2_HUMAN,Sca16482,7
SC5A2_HUMAN,Sca154057,11
SC5A2_HUMAN,Sca12493,4
SC5A2_HUMAN,Sca186952,3
SC5A2_HUMAN,Sca152111,19
SC5A2_HUMAN,Sca225673,1
SC5A2_HUMAN,Sca145896,1
SC5A2_HUMAN,Sca176914,15
SC5A2_HUMAN,Sca120269,1
SC5A2_HUMAN,Sca242484,11
SC5A2_HUMAN,Sca138245,3
SC5A2_HUMAN,Sca154286,1
SC5A2_HUMAN,Sca154250,1
SC5A2_HUMAN,Sca78753,2
SC5A2_HUMAN,Sca120313,1
SC5A2_HUMAN,Sca4828,12
SC5A2_HUMAN,Sca164070,4
SC5A2_HUMAN,Sca225669,3
SC5A2_HUMAN,Sca225675,1
SC5A2_HUMAN,Sca145805,1
SC5A2_HUMAN,Sca5464,1
SC5A2_HUMAN,Sca223892,8
SC5A2_HUMAN,Sca242489,4
SC5A2_HUMAN,Sca177765,4
SC5A2_HUMAN,Sca78682,1
SC5A2_HUMAN,Sca187895,2
SC5A2_HUMAN,Sca186948,3
SC5A2_HUMAN,Sca120278,1
SC5A2_HUMAN,Sca1475,1
SC5A2_HUMAN,Sca150307,1
SC5A2_HUMAN,Sca198190,1
SC5A2_HUMAN,Sca78718,1
SC5A2_HUMAN,Sca177752,1
SC5A2_HUMAN,Sca145887,2
SC5A2_HUMAN,Sca186940,2
SC5A2_HUMAN,Sca201712,1
SC5A2_HUMAN,Sca284631,3
SC5A2_HUMAN,Sca158551,4
SC5A2_HUMAN,Sca284634,1
SC5A2_HUMAN,Sca189379,1
SC5A2_HUMAN,Sca182927,2
SC5A2_HUMAN,Sca4586,2
SC5A2_HUMAN,Sca268778,3
SC5A2_HUMAN,Sca160951,1
SC5A2_HUMAN,Sca109475,6
SC5A2_HUMAN,Sca120275,1
SC5A2_HUMAN,Sca150311,4
SC5A2_HUMAN,Sca176080,6
SC5A2_HUMAN,Sca140775,2
SC5A2_HUMAN,Sca145781,1
SC5A2_HUMAN,Sca186944,1
SC5A2_HUMAN,Sca2813,1
SC5A2_HUMAN,Sca71704,1
SC5A2_HUMAN,Sca284628,1
SC5A2_HUMAN,Sca120302,1
SC5A2_HUMAN,Sca187898,2
SC5A2_HUMAN,Sca67695,1
SC5A2_HUMAN,Sca145762,1
SC5A2_HUMAN,Sca207244,6
SC5A2_HUMAN,Sca198157,1
SC5A2_HUMAN,Sca177760,1
SC5A2_HUMAN,Sca223891,1
SC5A2_HUMAN,Sca81881,1
SC5A2_HUMAN,Sca160942,1
SC5A2_HUMAN,Sca78691,1
SC5A2_HUMAN,Sca131842,1
SC5A2_HUMAN,Sca180976,1
SC5A2_HUMAN,Sca78712,2
SC5A2_HUMAN,Sca145854,2
SC5A2_HUMAN,Sca47422,1
SC5A2_HUMAN,Sca177762,3
SC5A2_HUMAN,Sca180966,1
SC5A2_HUMAN,Sca145756,1
SC5A2_HUMAN,Sca227323,1
SC5A2_HUMAN,Sca186956,2
SC5A2_HUMAN,Sca182930,2
SC5A2_HUMAN,Sca120290,1
SC5A2_HUMAN,Sca182947,2
SC5A2_HUMAN,Sca182925,2
SC5A2_HUMAN,Sca120264,1
SC5A2_HUMAN,Sca143717,1
SC5A2_HUMAN,Sca164264,6
SC5A2_HUMAN,Sca158549,1
SC5A2_HUMAN,Sca268781,1
SC5A2_HUMAN,Sca164191,1
SC5A2_HUMAN,Sca120305,1
SC5A2_HUMAN,Sca120228,1
SC5A2_HUMAN,Sca145784,1
SC5A2_HUMAN,Sca145759,1
SC5A2_HUMAN,Sca242486,1
SC5A2_HUMAN,Sca120309,1
SC5A2_HUMAN,Sca120281,1
SC5A2_HUMAN,Sca81981,1
SC5A2_HUMAN,Sca150282,1
SC5A2_HUMAN,Sca209023,1
SC5A2_HUMAN,Sca120272,1
SC5A2_HUMAN,Sca120219,1
SC5A2_HUMAN,Sca145862,2
SC5A2_HUMAN,Sca284627,2
SC5A2_HUMAN,Sca120293,1
SC5A2_HUMAN,Sca186936,1
SC5A2_HUMAN,Sca223890,1
SC5A2_HUMAN,Sca150286,2
SC5A2_HUMAN,Sca160953,1
SC5A2_HUMAN,Sca154253,1
SC5A2_HUMAN,Sca232419,1
SC5A2_HUMAN,Sca284621,1
SC5A2_HUMAN,Sca145802,1
SC5A2_HUMAN,Sca120261,1
SC5A2_HUMAN,Sca176923,1
SC5A2_HUMAN,Sca227317,1
SC5A2_HUMAN,Sca154281,1
SC5A2_HUMAN,Sca143688,1
SC5A2_HUMAN,Sca176920,1
SC5A2_HUMAN,Sca81990,1
SC5A2_HUMAN,Sca158560,1
SC5A2_HUMAN,Sca176917,1
SC5A2_HUMAN,Sca198155,1
SC5A2_HUMAN,Sca120287,1
SC5A2_HUMAN,Sca186947,1
SC5A2_HUMAN,Sca225671,1
SC5A2_HUMAN,Sca120317,1
SC5A2_HUMAN,Sca145764,1
SC5A2_HUMAN,Sca82037,1
SC5A2_HUMAN,Sca779,1
SC5A2_HUMAN,Sca176083,1
SC5A2_HUMAN,Sca154256,1
SC5A2_HUMAN,Sca82048,2
SC5A2_HUMAN,Sca145778,1
SC5A2_HUMAN,Sca78750,1
SC5A2_HUMAN,Sca81895,1
SC5A2_HUMAN,Sca151957,1
SC5A2_MOUSE,Sca9591,15
SC5A2_MOUSE,Sca181653,4
SC5A2_MOUSE,Sca181652,2
SC5A2_MOUSE,Sca109475,3
SC5A2_MOUSE,Sca288806,1
SC5A4_HUMAN,Sca16482,3
SC5A4_HUMAN,Sca181653,6
SC5A4_HUMAN,Sca182804,1
SC5A4_HUMAN,Sca9591,2
SC5A4_HUMAN,Sca779,13
SC5A4_HUMAN,Sca602,13
SC5A4_HUMAN,Sca150311,1
SC5A4_HUMAN,Sca182791,1
SC5A4_HUMAN,Sca182807,1
SC5A4_HUMAN,Sca12402,1
SC5A4_HUMAN,Sca182788,1
SC5A7_MOUSE,Sca6495,3
SC5A7_MOUSE,Sca1124,1
SC5A7_MOUSE,Sca43414,1
SC5A7_MOUSE,Sca73900,1
SC5A7_HUMAN,Sca8454,5
SC5A7_HUMAN,Sca243426,1
SC5A7_RAT,Sca77752,1
FSHR_HUMAN,Sca212544,1
TSHR_HUMAN,Sca98761,6
TSHR_HUMAN,Sca167522,1
TSHR_HUMAN,Sca165281,1
TSHR_HUMAN,Sca90815,1
TSHR_HUMAN,Sca60508,2
MK13_HUMAN,Sca208442,1
MK13_HUMAN,Sca221723,1
MK11_MOUSE,Sca46714,8
MK11_MOUSE,Sca46826,8
MK11_MOUSE,Sca46673,5
MK11_MOUSE,Sca204740,2
MK11_MOUSE,Sca204735,10
MK11_MOUSE,Sca153276,1
MK11_MOUSE,Sca204734,4
MK11_MOUSE,Sca153243,1
MK11_MOUSE,Sca153225,1
MK11_MOUSE,Sca153226,1
MK11_HUMAN,Sca69342,1
MK11_HUMAN,Sca131419,10
MK11_HUMAN,Sca55085,6
MK11_HUMAN,Sca208442,1
MK11_HUMAN,Sca224177,1
MK11_HUMAN,Sca164205,1
MK11_HUMAN,Sca89992,4
MK11_HUMAN,Sca89996,2
MK11_HUMAN,Sca224169,1
MK11_HUMAN,Sca5170,2
MK11_HUMAN,Sca188,2
MK11_HUMAN,Sca89983,3
MK11_HUMAN,Sca119357,1
MK11_HUMAN,Sca150418,1
MK11_HUMAN,Sca224173,1
MK11_HUMAN,Sca371,1
MK11_HUMAN,Sca114710,1
MK11_HUMAN,Sca25358,1
MK11_HUMAN,Sca91348,1
MK11_HUMAN,Sca224162,1
MK11_HUMAN,Sca224167,1
MK11_HUMAN,Sca224175,1
MK14_MOUSE,Sca3838,3
MK14_MOUSE,Sca37567,9
MK14_MOUSE,Sca108871,1
MK14_MOUSE,Sca108694,4
MK14_MOUSE,Sca74819,8
MK14_MOUSE,Sca204734,4
MK14_MOUSE,Sca7539,1
MK14_MOUSE,Sca79403,3
MK14_MOUSE,Sca79447,1
MK14_MOUSE,Sca153225,4
MK14_MOUSE,Sca153226,4
MK14_MOUSE,Sca14943,6
MK14_MOUSE,Sca7528,1
MK14_MOUSE,Sca153247,1
MK14_MOUSE,Sca108746,2
MK14_MOUSE,Sca204735,10
MK14_MOUSE,Sca79483,2
MK14_MOUSE,Sca108734,1
MK14_MOUSE,Sca204740,2
MK14_MOUSE,Sca37241,1
MK14_MOUSE,Sca56915,1
MK14_MOUSE,Sca56796,1
MK14_MOUSE,Sca153276,2
MK14_MOUSE,Sca79402,4
MK14_MOUSE,Sca7535,1
MK14_MOUSE,Sca74757,2
MK14_MOUSE,Sca7600,1
MK14_MOUSE,Sca7548,1
MK14_MOUSE,Sca79480,4
MK14_MOUSE,Sca74949,2
MK14_MOUSE,Sca108872,1
MK14_MOUSE,Sca108695,3
MK14_MOUSE,Sca108771,1
MK14_MOUSE,Sca108817,1
MK14_MOUSE,Sca7542,1
MK14_MOUSE,Sca153245,1
MK14_MOUSE,Sca3839,1
MK14_MOUSE,Sca189,1
MK14_MOUSE,Sca7530,1
MK14_MOUSE,Sca153243,2
MK14_MOUSE,Sca108736,1
MK14_MOUSE,Sca204738,1
MK14_HUMAN,Sca234241,1
MK14_HUMAN,Sca190553,14
MK14_HUMAN,Sca190554,14
MK14_HUMAN,Sca25475,1
MK14_HUMAN,Sca187854,1
MK14_HUMAN,Sca72125,7
MK14_HUMAN,Sca3838,58
MK14_HUMAN,Sca137099,6
MK14_HUMAN,Sca146023,3
MK14_HUMAN,Sca21385,11
MK14_HUMAN,Sca119357,11
MK14_HUMAN,Sca45698,17
MK14_HUMAN,Sca14479,11
MK14_HUMAN,Sca55432,11
MK14_HUMAN,Sca160166,13
MK14_HUMAN,Sca149283,5
MK14_HUMAN,Sca76337,4
MK14_HUMAN,Sca55085,6
MK14_HUMAN,Sca187816,7
MK14_HUMAN,Sca16427,23
MK14_HUMAN,Sca17997,15
MK14_HUMAN,Sca47702,1
MK14_HUMAN,Sca11813,30
MK14_HUMAN,Sca224180,4
MK14_HUMAN,Sca184772,13
MK14_HUMAN,Sca29586,33
MK14_HUMAN,Sca77416,45
MK14_HUMAN,Sca37189,8
MK14_HUMAN,Sca25358,19
MK14_HUMAN,Sca89002,19
MK14_HUMAN,Sca2388,12
MK14_HUMAN,Sca151728,11
MK14_HUMAN,Sca3860,1
MK14_HUMAN,Sca257714,20
MK14_HUMAN,Sca37398,1
MK14_HUMAN,Sca243492,1
MK14_HUMAN,Sca237864,2
MK14_HUMAN,Sca86696,9
MK14_HUMAN,Sca74819,12
MK14_HUMAN,Sca92985,1
MK14_HUMAN,Sca180096,7
MK14_HUMAN,Sca88999,21
MK14_HUMAN,Sca37281,20
MK14_HUMAN,Sca3839,39
MK14_HUMAN,Sca163199,2
MK14_HUMAN,Sca61482,1
MK14_HUMAN,Sca35487,1
MK14_HUMAN,Sca5293,1
MK14_HUMAN,Sca185681,13
MK14_HUMAN,Sca185765,2
MK14_HUMAN,Sca72134,11
MK14_HUMAN,Sca108694,4
MK14_HUMAN,Sca116031,16
MK14_HUMAN,Sca119438,1
MK14_HUMAN,Sca119476,1
MK14_HUMAN,Sca79457,2
MK14_HUMAN,Sca107977,1
MK14_HUMAN,Sca202184,8
MK14_HUMAN,Sca187848,1
MK14_HUMAN,Sca1182,4
MK14_HUMAN,Sca130893,5
MK14_HUMAN,Sca37188,4
MK14_HUMAN,Sca150418,11
MK14_HUMAN,Sca190594,1
MK14_HUMAN,Sca414,3
MK14_HUMAN,Sca41358,3
MK14_HUMAN,Sca997,10
MK14_HUMAN,Sca160335,11
MK14_HUMAN,Sca943,1
MK14_HUMAN,Sca162097,1
MK14_HUMAN,Sca206661,2
MK14_HUMAN,Sca879,12
MK14_HUMAN,Sca190604,1
MK14_HUMAN,Sca181468,1
MK14_HUMAN,Sca152357,1
MK14_HUMAN,Sca74949,4
MK14_HUMAN,Sca17998,9
MK14_HUMAN,Sca193826,14
MK14_HUMAN,Sca114396,7
MK14_HUMAN,Sca56752,9
MK14_HUMAN,Sca137598,13
MK14_HUMAN,Sca108872,1
MK14_HUMAN,Sca222449,1
MK14_HUMAN,Sca371,6
MK14_HUMAN,Sca14784,2
MK14_HUMAN,Sca237860,1
MK14_HUMAN,Sca3818,1
MK14_HUMAN,Sca114715,1
MK14_HUMAN,Sca119415,3
MK14_HUMAN,Sca89992,4
MK14_HUMAN,Sca78289,2
MK14_HUMAN,Sca251382,1
MK14_HUMAN,Sca74757,8
MK14_HUMAN,Sca156757,1
MK14_HUMAN,Sca94128,5
MK14_HUMAN,Sca187829,1
MK14_HUMAN,Sca185768,1
MK14_HUMAN,Sca152607,1
MK14_HUMAN,Sca234247,5
MK14_HUMAN,Sca234228,5
MK14_HUMAN,Sca151729,2
MK14_HUMAN,Sca151730,2
MK14_HUMAN,Sca131419,13
MK14_HUMAN,Sca30520,1
MK14_HUMAN,Sca184943,2
MK14_HUMAN,Sca32948,1
MK14_HUMAN,Sca41357,1
MK14_HUMAN,Sca86983,1
MK14_HUMAN,Sca181435,2
MK14_HUMAN,Sca86295,7
MK14_HUMAN,Sca3290,9
MK14_HUMAN,Sca89372,1
MK14_HUMAN,Sca79459,3
MK14_HUMAN,Sca79453,3
MK14_HUMAN,Sca1172,8
MK14_HUMAN,Sca3810,4
MK14_HUMAN,Sca16097,3
MK14_HUMAN,Sca94123,1
MK14_HUMAN,Sca222455,1
MK14_HUMAN,Sca86695,11
MK14_HUMAN,Sca215981,1
MK14_HUMAN,Sca1183,6
MK14_HUMAN,Sca2968,6
MK14_HUMAN,Sca234236,6
MK14_HUMAN,Sca14815,2
MK14_HUMAN,Sca91302,1
MK14_HUMAN,Sca187820,6
MK14_HUMAN,Sca212,1
MK14_HUMAN,Sca81501,9
MK14_HUMAN,Sca190552,2
MK14_HUMAN,Sca163200,3
MK14_HUMAN,Sca146666,1
MK14_HUMAN,Sca119494,1
