"","TargetName","Scaffold","MolNum"
"8328","BKRB1_HUMAN","Sca3725",1
"8329","CP3A4_HUMAN","Sca37267",2
"8330","SCN9A_HUMAN","Sca37267",26
"8331","CP2D6_HUMAN","Sca37267",2
"8332","CP2C9_HUMAN","Sca37267",2
"8333","BRD9_HUMAN","Sca3727",1
"8334","HDA11_HUMAN","Sca374",1
"8335","HDAC6_HUMAN","Sca374",1
"8336","HDA10_HUMAN","Sca374",1
"8337","MMP13_HUMAN","Sca37419",1
"8338","ACES_HUMAN","Sca37419",1
"8339","SC6A3_RAT","Sca37419",1
"8340","MMP14_HUMAN","Sca37419",1
"8341","MMP2_HUMAN","Sca37419",1
"8342","ADA17_HUMAN","Sca37419",2
"8343","RENI_HUMAN","Sca3742",8
"8344","C11B2_HUMAN","Sca3742",1
"8345","C11B1_HUMAN","Sca3742",1
"8346","NPY5R_HUMAN","Sca3742",4
"8347","TRPA1_HUMAN","Sca37532",6
"8348","MC4R_HUMAN","Sca3755",5
"8349","CXCR3_HUMAN","Sca3755",13
"8350","PAR1_HUMAN","Sca3755",3
"8351","MCHR1_HUMAN","Sca3755",1
"8352","HRH1_HUMAN","Sca37553",1
"8353","NK1R_HUMAN","Sca37553",1
"8354","5HT1A_HUMAN","Sca37557",1
"8355","5HT7R_RAT","Sca37557",1
"8356","5HT7R_HUMAN","Sca37557",1
"8357","5HT5A_HUMAN","Sca37557",1
"8358","5HT7R_RAT","Sca37561",1
"8359","5HT7R_HUMAN","Sca37561",2
"8360","MK14_MOUSE","Sca37567",9
"8361","ADA1A_HUMAN","Sca3759",1
"8362","SC6A4_HUMAN","Sca3759",1
"8363","CNR2_MOUSE","Sca37616",1
"8364","CNR1_MOUSE","Sca37616",1
"8365","IKKB_HUMAN","Sca37616",4
"8366","OPRM_HUMAN","Sca37618",1
"8367","CP1A2_HUMAN","Sca37618",1
"8368","KCNA5_HUMAN","Sca37650",1
"8369","NTR1_HUMAN","Sca37650",1
"8370","ADA1D_RAT","Sca37688",1
"8371","HRH1_HUMAN","Sca37688",1
"8372","5HT2C_HUMAN","Sca37688",1
"8373","DRD2_HUMAN","Sca37688",1
"8374","EGLN1_HUMAN","Sca37736",1
"8375","CNR2_HUMAN","Sca37736",5
"8376","CNR1_HUMAN","Sca37736",4
"8377","5HT6R_HUMAN","Sca37739",1
"8378","OPRX_HUMAN","Sca37739",15
"8379","HRH1_HUMAN","Sca37771",1
"8380","NK1R_HUMAN","Sca37771",1
"8381","ADA1D_RAT","Sca37834",1
"8382","5HT1B_HUMAN","Sca37834",1
"8383","5HT6R_HUMAN","Sca37834",1
"8384","DRD2_HUMAN","Sca37834",2
"8385","ADA1D_RAT","Sca37843",1
"8386","5HT2C_HUMAN","Sca37843",1
"8387","DRD2_HUMAN","Sca37843",1
"8388","KCNA3_HUMAN","Sca37849",1
"8389","KCNA5_HUMAN","Sca37849",1
"8390","LCK_HUMAN","Sca37881",1
"8391","TIE2_HUMAN","Sca37881",1
"8392","JAK2_HUMAN","Sca37955",9
"8393","TYK2_HUMAN","Sca37955",7
"8394","JAK1_HUMAN","Sca37955",9
"8395","JAK3_HUMAN","Sca37955",7
"8396","EPHB4_HUMAN","Sca37955",1
"8397","5HT1B_HUMAN","Sca37978",1
"8398","5HT1A_HUMAN","Sca37978",4
"8399","5HT1D_HUMAN","Sca37978",4
"8400","5HT2A_HUMAN","Sca37978",1
"8401","5HT6R_HUMAN","Sca37978",6
"8402","5HT1B_HUMAN","Sca38045",1
"8403","5HT1A_HUMAN","Sca38045",1
"8404","5HT1D_HUMAN","Sca38045",1
"8405","5HT2A_HUMAN","Sca38045",1
"8406","5HT6R_HUMAN","Sca38045",1
"8407","GRIK2_RAT","Sca38072",1
"8408","GRIK1_RAT","Sca38072",1
"8409","GRIA2_RAT","Sca38072",1
"8410","GRIA4_RAT","Sca38072",1
"8411","GRIA3_RAT","Sca38072",1
"8412","GRIA1_RAT","Sca38072",1
"8413","5HT5A_HUMAN","Sca3808",3
"8414","NR1I2_HUMAN","Sca381",1
"8415","MTOR_HUMAN","Sca381",2
"8416","MK14_HUMAN","Sca3810",4
"8417","KC1D_HUMAN","Sca3810",1
"8418","KC1E_HUMAN","Sca3810",1
"8419","MK10_RAT","Sca38144",9
"8420","DYR1A_HUMAN","Sca38145",2
"8421","CLK1_MOUSE","Sca38145",1
"8422","CLK1_HUMAN","Sca38145",1
"8423","CLK4_MOUSE","Sca38145",1
"8424","CLK2_MOUSE","Sca38145",1
"8425","CAC1B_HUMAN","Sca3815",13
"8426","G6PT1_HUMAN","Sca3815",1
"8427","HRH4_HUMAN","Sca38186",2
"8428","KCNH2_HUMAN","Sca38186",1
"8429","CCR2_HUMAN","Sca38186",1
"8430","CP19A_HUMAN","Sca38186",2
"8431","HDAC1_HUMAN","Sca38186",2
"8432","ST14_HUMAN","Sca3821",1
"8433","MSHR_HUMAN","Sca3821",7
"8434","5HT1B_HUMAN","Sca38222",1
"8435","5HT1A_HUMAN","Sca38222",1
"8436","5HT1D_HUMAN","Sca38222",1
"8437","5HT2A_HUMAN","Sca38222",1
"8438","5HT6R_HUMAN","Sca38222",1
"8439","5HT1B_HUMAN","Sca38248",1
"8440","5HT1A_HUMAN","Sca38248",1
"8441","5HT1D_HUMAN","Sca38248",1
"8442","5HT6R_HUMAN","Sca38248",1
"8443","ADA1A_HUMAN","Sca38254",13
"8444","FA9_HUMAN","Sca38332",1
"8445","FA10_HUMAN","Sca38332",1
"8446","THRB_HUMAN","Sca38332",1
"8447","OPRD_RAT","Sca38369",3
"8448","OPRD_HUMAN","Sca38369",7
"8449","OPRK_HUMAN","Sca38369",7
"8450","OPRM_RAT","Sca38369",3
"8451","MK14_MOUSE","Sca3839",1
"8452","MK14_HUMAN","Sca3839",39
"8453","C11B2_HUMAN","Sca3839",1
"8454","C11B1_HUMAN","Sca3839",1
"8455","MK10_HUMAN","Sca3839",9
"8456","BRAF_HUMAN","Sca3839",2
"8457","S5A2_HUMAN","Sca38456",14
"8458","S5A1_HUMAN","Sca38456",21
"8459","S5A1_HUMAN","Sca38457",17
"8460","FKB1A_HUMAN","Sca385",1
"8461","CP3A4_HUMAN","Sca385",1
"8462","CP3A5_HUMAN","Sca385",1
"8463","MTOR_HUMAN","Sca385",1
"8464","CASP7_HUMAN","Sca38509",34
"8465","CASP3_HUMAN","Sca38509",50
"8466","KAT2B_HUMAN","Sca38523",2
"8467","GPR88_HUMAN","Sca38537",41
"8468","KAT2B_HUMAN","Sca38542",2
"8469","BACE1_HUMAN","Sca38544",2
"8470","CCKAR_RAT","Sca38544",13
"8471","CCKAR_HUMAN","Sca38544",4
"8472","CBP_HUMAN","Sca38551",1
"8473","KAT2B_HUMAN","Sca38551",2
"8474","BRAF_HUMAN","Sca38551",1
"8475","MMP13_HUMAN","Sca38556",16
"8476","CCKAR_RAT","Sca38556",1
"8477","MMP3_HUMAN","Sca38556",4
"8478","MMP7_HUMAN","Sca38556",3
"8479","MMP2_HUMAN","Sca38556",6
"8480","MMP8_HUMAN","Sca38556",6
"8481","ESR1_RAT","Sca38718",1
"8482","ADA1A_HUMAN","Sca38723",14
"8483","ADA1B_HUMAN","Sca38723",14
"8484","ADA1D_HUMAN","Sca38723",14
"8485","OPRK_RAT","Sca3876",1
"8486","OPRK_HUMAN","Sca3876",3
"8487","OPRM_RAT","Sca3876",1
"8488","OPRM_HUMAN","Sca3876",1
"8489","CP2B6_HUMAN","Sca3880",1
"8490","V1BR_HUMAN","Sca389",3
"8491","V1AR_HUMAN","Sca389",6
"8492","THRB_HUMAN","Sca389",1
"8493","F13A_HUMAN","Sca389",1
"8494","S1PR3_HUMAN","Sca38942",3
"8495","CNR2_HUMAN","Sca38942",1
"8496","EZH2_HUMAN","Sca38948",1
"8497","S1PR3_HUMAN","Sca38948",25
"8498","CNR1_HUMAN","Sca38948",2
"8499","CAH9_HUMAN","Sca391",9
"8500","CAH2_HUMAN","Sca391",9
"8501","CAH4_HUMAN","Sca391",2
"8502","CAH1_HUMAN","Sca391",9
"8503","CAH12_HUMAN","Sca391",2
"8504","RENI_HUMAN","Sca39174",1
"8505","NK3R_HUMAN","Sca39174",17
"8506","AA2AR_HUMAN","Sca39237",1
"8507","AA3R_HUMAN","Sca39237",3
"8508","KCNN3_HUMAN","Sca39237",1
"8509","DYR1A_HUMAN","Sca3928",2
"8510","HDAC1_HUMAN","Sca3928",1
"8511","CP51A_HUMAN","Sca39310",3
"8512","HDAC6_HUMAN","Sca39317",1
"8513","GRM5_HUMAN","Sca39317",9
"8514","DPP4_HUMAN","Sca39317",2
"8515","MMP1_HUMAN","Sca39332",1
"8516","MMP2_HUMAN","Sca39332",5
"8517","MMP9_HUMAN","Sca39332",5
"8518","ITK_HUMAN","Sca39334",1
"8519","LCK_HUMAN","Sca39334",6
"8520","VGFR2_HUMAN","Sca39334",5
"8521","ADA2B_RAT","Sca39338",7
"8522","ADA2A_HUMAN","Sca39338",8
"8523","5HT2B_HUMAN","Sca3934",11
"8524","5HT2A_HUMAN","Sca3934",6
"8525","5HT2C_HUMAN","Sca3934",11
"8526","5HT6R_HUMAN","Sca3934",1
"8527","CP1A2_HUMAN","Sca3934",1
"8528","KIT_HUMAN","Sca39340",2
"8529","PGFRB_HUMAN","Sca39340",2
"8530","VGFR3_HUMAN","Sca39340",2
"8531","VGFR2_HUMAN","Sca39340",18
"8532","VGFR1_HUMAN","Sca39340",2
"8533","RAF1_HUMAN","Sca39340",1
"8534","KCNA5_HUMAN","Sca39358",1
"8535","CCR2_HUMAN","Sca39358",1
"8536","CATK_HUMAN","Sca39358",1
"8537","PDPK1_HUMAN","Sca39358",1
"8538","5HT1A_RAT","Sca3939",5
"8539","5HT1A_HUMAN","Sca3939",4
"8540","5HT2A_RAT","Sca3939",4
"8541","DRD2_RAT","Sca3939",1
"8542","ANDR_HUMAN","Sca39427",23
"8543","CP19A_RAT","Sca39481",1
"8544","NK2R_HUMAN","Sca39485",17
"8545","NK1R_HUMAN","Sca39485",1
"8546","S29A1_HUMAN","Sca395",15
"8547","HDAC6_HUMAN","Sca39516",4
"8548","CP19A_RAT","Sca39518",1
"8549","CP19A_HUMAN","Sca39518",4
"8550","P2RX7_HUMAN","Sca3955",1
"8551","CNR2_HUMAN","Sca3955",2
"8552","CAH9_HUMAN","Sca397",4
"8553","CAH2_HUMAN","Sca397",6
"8554","CAH1_HUMAN","Sca397",6
"8555","CAH12_HUMAN","Sca397",2
"8556","MMP3_HUMAN","Sca397",3
"8557","SC6A4_RAT","Sca3971",10
"8558","SC6A4_HUMAN","Sca3971",36
"8559","SC6A3_RAT","Sca3971",7
"8560","SC6A3_HUMAN","Sca3971",6
"8561","SC6A2_HUMAN","Sca3971",47
"8562","CXCR2_HUMAN","Sca39828",15
"8563","CP2C9_HUMAN","Sca39828",1
"8564","ABCC8_RAT","Sca39829",8
"8565","5HT2B_HUMAN","Sca39862",1
"8566","5HT7R_HUMAN","Sca39862",1
"8567","5HT2B_HUMAN","Sca39867",1
"8568","5HT7R_HUMAN","Sca39867",1
"8569","CDK6_HUMAN","Sca3987",1
"8570","CDK2_HUMAN","Sca3987",1
"8571","CDK1_HUMAN","Sca3987",1
"8572","CDK9_HUMAN","Sca3987",1
"8573","DYR1A_RAT","Sca3987",1
"8574","SC6A4_RAT","Sca3988",28
"8575","SC6A4_HUMAN","Sca3988",4
"8576","SC6A3_RAT","Sca3988",3
"8577","HRH3_RAT","Sca3991",1
"8578","C3AR_HUMAN","Sca3991",1
"8579","OPRD_MOUSE","Sca39917",5
"8580","OPRK_MOUSE","Sca39917",2
"8581","OPRM_MOUSE","Sca39917",5
"8582","HDAC6_HUMAN","Sca3997",2
"8583","NR1I2_RAT","Sca3997",1
"8584","HDAC1_HUMAN","Sca3997",1
"8585","HDAC3_HUMAN","Sca3997",1
"8586","SC6A3_RAT","Sca40047",1
"8587","SEPR_HUMAN","Sca40047",1
"8588","DPP4_HUMAN","Sca40047",1
"8589","DPP2_HUMAN","Sca40047",1
"8590","PGH2_HUMAN","Sca4007",1
"8591","PGH1_HUMAN","Sca4007",1
"8592","5HT1A_RAT","Sca4007",1
"8593","RARB_HUMAN","Sca4007",1
"8594","RARG_HUMAN","Sca4007",1
"8595","KPCD_MOUSE","Sca401",2
"8596","KPCD_HUMAN","Sca401",5
"8597","KPCE_HUMAN","Sca401",1
"8598","KPCA_HUMAN","Sca401",1
"8599","KPCG_HUMAN","Sca401",1
"8600","KPCB_HUMAN","Sca401",1
"8601","CAH9_HUMAN","Sca40131",4
"8602","CAH2_HUMAN","Sca40131",4
"8603","CAH1_HUMAN","Sca40131",4
"8604","CAH12_HUMAN","Sca40131",4
"8605","ANDR_HUMAN","Sca40131",1
"8606","DRD5_HUMAN","Sca40150",1
"8607","ADRB3_HUMAN","Sca40221",1
"8608","HYES_HUMAN","Sca40221",7
"8609","HDAC1_HUMAN","Sca40221",2
"8610","MMP13_HUMAN","Sca40238",1
"8611","MMP3_HUMAN","Sca40238",1
"8612","MMP2_HUMAN","Sca40238",1
"8613","MMP13_HUMAN","Sca40245",3
"8614","MMP1_HUMAN","Sca40245",3
"8615","MMP3_HUMAN","Sca40245",3
"8616","MMP2_HUMAN","Sca40245",3
"8617","MMP13_HUMAN","Sca40247",1
"8618","MMP3_HUMAN","Sca40247",1
"8619","MMP2_HUMAN","Sca40247",1
"8620","MMP13_HUMAN","Sca40249",1
"8621","MMP3_HUMAN","Sca40249",1
"8622","MMP2_HUMAN","Sca40249",1
"8623","MMP13_HUMAN","Sca40257",1
"8624","MMP3_HUMAN","Sca40257",1
"8625","MMP2_HUMAN","Sca40257",1
"8626","MMP13_HUMAN","Sca40277",1
"8627","MMP3_HUMAN","Sca40277",1
"8628","MMP2_HUMAN","Sca40277",1
"8629","MMP13_HUMAN","Sca40285",1
"8630","MMP1_HUMAN","Sca40285",1
"8631","MMP3_HUMAN","Sca40285",1
"8632","MMP2_HUMAN","Sca40285",1
"8633","DYR_RAT","Sca403",42
"8634","DYR_HUMAN","Sca403",32
"8635","EHMT1_HUMAN","Sca403",1
"8636","CCR4_HUMAN","Sca403",1
"8637","KIT_HUMAN","Sca40322",1
"8638","FLT3_HUMAN","Sca40322",1
"8639","PGFRA_HUMAN","Sca40322",1
"8640","PGFRB_HUMAN","Sca40322",1
"8641","HRH3_HUMAN","Sca40323",1
"8642","PGFRA_HUMAN","Sca40323",4
"8643","PGFRB_HUMAN","Sca40323",4
"8644","PDE10_HUMAN","Sca40323",8
"8645","ACHA7_RAT","Sca40358",2
"8646","NPY5R_HUMAN","Sca40358",3
"8647","CATK_HUMAN","Sca40358",3
"8648","5HT1A_HUMAN","Sca40385",1
"8649","CP2D6_HUMAN","Sca40385",1
"8650","DRD4_HUMAN","Sca40385",2
"8651","CATL1_HUMAN","Sca40401",1
"8652","CATB_HUMAN","Sca40401",1
"8653","HRH3_HUMAN","Sca4042",1
"8654","5HT7R_HUMAN","Sca4042",1
"8655","GRIK1_HUMAN","Sca4042",3
"8656","ANDR_HUMAN","Sca4042",1
"8657","AA1R_RAT","Sca4048",3
"8658","AA2AR_RAT","Sca4048",1
"8659","AA3R_HUMAN","Sca4048",1
"8660","S1PR1_HUMAN","Sca4048",1
"8661","CCKAR_RAT","Sca40521",4
"8662","CCKAR_HUMAN","Sca40521",5
"8663","GASR_HUMAN","Sca40521",5
"8664","ACES_RAT","Sca4054",1
"8665","ACES_HUMAN","Sca4054",1
"8666","5HT2A_RAT","Sca4054",1
"8667","GRM5_RAT","Sca4054",2
"8668","CXCR4_HUMAN","Sca4054",4
"8669","CP19A_HUMAN","Sca4054",1
"8670","GASR_RAT","Sca40691",1
"8671","GASR_HUMAN","Sca40691",2
"8672","M3K8_HUMAN","Sca4070",30
"8673","HRH3_HUMAN","Sca4070",1
"8674","CP3A4_HUMAN","Sca4070",1
"8675","MP2K1_HUMAN","Sca4070",6
"8676","CP2C8_HUMAN","Sca4070",1
"8677","ADA2C_HUMAN","Sca4073",1
"8678","ADA2A_HUMAN","Sca4073",1
"8679","HRH3_RAT","Sca4073",5
"8680","HRH3_HUMAN","Sca4073",2
"8681","HRH4_HUMAN","Sca4073",1
"8682","DDR2_HUMAN","Sca40747",3
"8683","MK14_HUMAN","Sca40747",1
"8684","MK09_HUMAN","Sca40747",1
"8685","BRAF_HUMAN","Sca40747",1
"8686","GASR_RAT","Sca40805",4
"8687","GASR_HUMAN","Sca40805",2
"8688","GASR_RAT","Sca40807",4
"8689","GASR_HUMAN","Sca40807",2
"8690","ACM3_RAT","Sca40858",1
"8691","ACM3_RAT","Sca40870",1
"8692","MP2K1_HUMAN","Sca40888",1
"8693","IGF1R_HUMAN","Sca40888",1
"8694","ELNE_HUMAN","Sca40968",21
"8695","FA10_HUMAN","Sca40968",1
"8696","THRB_HUMAN","Sca40968",3
"8697","CATS_HUMAN","Sca40968",16
"8698","ACM3_RAT","Sca40978",1
"8699","HRH4_HUMAN","Sca40998",1
"8700","PIM3_HUMAN","Sca40998",8
"8701","PIM1_HUMAN","Sca40998",48
"8702","PIM2_HUMAN","Sca40998",39
"8703","DYR1A_RAT","Sca40998",6
"8704","CLK1_HUMAN","Sca40998",1
"8705","SGK1_HUMAN","Sca41031",21
"8706","AGTR2_RAT","Sca4109",7
"8707","AGTR1_HUMAN","Sca4109",1
"8708","AGTR2_RAT","Sca4110",1
"8709","AGTR1_HUMAN","Sca4110",1
"8710","MMP13_HUMAN","Sca4111",16
"8711","CAC1G_HUMAN","Sca4111",1
"8712","DYR_HUMAN","Sca4111",3
"8713","CAH2_HUMAN","Sca4111",5
"8714","CAH1_HUMAN","Sca4111",1
"8715","HDAC1_HUMAN","Sca4111",3
"8716","TRPV1_HUMAN","Sca41141",1
"8717","C11B2_HUMAN","Sca41141",1
"8718","C11B1_HUMAN","Sca41141",1
"8719","ECE1_HUMAN","Sca41141",7
"8720","KISSR_RAT","Sca41165",1
"8721","KISSR_HUMAN","Sca41165",1
"8722","OPRD_RAT","Sca41165",1
"8723","OPRM_RAT","Sca41165",1
"8724","ACES_HUMAN","Sca4119",1
"8725","HRH3_HUMAN","Sca4119",1
"8726","HDAC6_HUMAN","Sca4122",1
"8727","EGFR_HUMAN","Sca4122",34
"8728","ERBB2_HUMAN","Sca4122",20
"8729","HDAC1_HUMAN","Sca4122",1
"8730","TRPV1_HUMAN","Sca41249",1
"8731","C11B1_HUMAN","Sca41249",1
"8732","5HT2A_RAT","Sca413",4
"8733","KIT_HUMAN","Sca41358",1
"8734","SRC_HUMAN","Sca41358",5
"8735","MK14_HUMAN","Sca41358",3
"8736","ABL1_HUMAN","Sca41358",3
"8737","RARA_HUMAN","Sca41460",1
"8738","RARB_HUMAN","Sca41460",1
"8739","CNR2_MOUSE","Sca41489",4
"8740","CNR1_RAT","Sca41489",4
"8741","PRKDC_HUMAN","Sca41491",3
"8742","PGH2_HUMAN","Sca415",3
"8743","PGH1_HUMAN","Sca415",2
"8744","RARA_HUMAN","Sca415",1
"8745","RARB_HUMAN","Sca415",1
"8746","RARG_HUMAN","Sca415",1
"8747","5HT7R_HUMAN","Sca4150",1
"8748","OPRD_HUMAN","Sca4150",3
"8749","OPRK_HUMAN","Sca4150",3
"8750","OPRM_HUMAN","Sca4150",1
"8751","HRH4_HUMAN","Sca41576",1
"8752","ACHA7_RAT","Sca41576",5
"8753","ACHA7_HUMAN","Sca41576",3
"8754","ACHA4_RAT","Sca41576",12
"8755","5HT3A_HUMAN","Sca41576",1
"8756","HRH3_HUMAN","Sca41623",2
"8757","MK14_HUMAN","Sca41623",3
"8758","V1AR_HUMAN","Sca41662",1
"8759","CNR2_HUMAN","Sca41662",3
"8760","CNR1_HUMAN","Sca41662",23
"8761","SC6A4_RAT","Sca41675",4
"8762","HEPS_HUMAN","Sca41683",1
"8763","ST14_HUMAN","Sca41683",1
"8764","CASP1_HUMAN","Sca41837",12
"8765","HRH1_HUMAN","Sca4189",1
"8766","SC6A2_HUMAN","Sca4189",1
"8767","NPY5R_HUMAN","Sca4189",1
"8768","KIT_HUMAN","Sca4193",2
"8769","PGFRB_HUMAN","Sca4193",3
"8770","FA7_HUMAN","Sca4194",1
"8771","C3AR_HUMAN","Sca4194",3
"8772","EDNRA_HUMAN","Sca42032",3
"8773","LRRK2_HUMAN","Sca42040",1
"8774","JAK2_HUMAN","Sca42040",1
"8775","JAK3_HUMAN","Sca42040",1
"8776","RET_HUMAN","Sca42040",1
"8777","TYSY_HUMAN","Sca42060",14
"8778","DYR_HUMAN","Sca42060",14
"8779","PUR2_HUMAN","Sca42060",5
"8780","BRAF_HUMAN","Sca42060",2
"8781","AGTRB_RAT","Sca42100",1
"8782","AA1R_HUMAN","Sca42218",7
"8783","AA3R_HUMAN","Sca42218",21
"8784","S1PR1_HUMAN","Sca42258",1
"8785","CNR2_HUMAN","Sca42258",1
"8786","CBPB2_HUMAN","Sca4228",3
"8787","OPRM_RAT","Sca4228",1
"8788","HRH3_RAT","Sca4235",2
"8789","HRH3_HUMAN","Sca4235",6
"8790","HRH4_RAT","Sca4235",3
"8791","HRH4_MOUSE","Sca4235",1
"8792","HRH4_HUMAN","Sca4235",27
"8793","C11B2_HUMAN","Sca4237",1
"8794","PPARA_HUMAN","Sca4237",7
"8795","NPY5R_HUMAN","Sca4237",1
"8796","PPARG_HUMAN","Sca4237",7
"8797","PGFRB_MOUSE","Sca42373",2
"8798","VGFR2_HUMAN","Sca42373",2
"8799","FGFR1_HUMAN","Sca42373",2
"8800","PGFRB_MOUSE","Sca42374",2
"8801","VGFR2_HUMAN","Sca42374",2
"8802","FGFR1_HUMAN","Sca42374",2
"8803","ERR2_HUMAN","Sca42445",6
"8804","ERR1_HUMAN","Sca42445",6
"8805","HYES_RAT","Sca42465",1
"8806","HYES_HUMAN","Sca42465",1
"8807","DRD4_HUMAN","Sca42465",5
"8808","SRC_HUMAN","Sca42479",1
"8809","FGFR1_HUMAN","Sca42479",1
"8810","ACM2_RAT","Sca42484",1
"8811","ACM1_MOUSE","Sca42484",1
"8812","ADA1A_RAT","Sca42497",6
"8813","ADA1B_RAT","Sca42497",6
"8814","DYR_MOUSE","Sca42552",1
"8815","DYR_HUMAN","Sca42552",1
"8816","5HT2B_HUMAN","Sca42588",4
"8817","5HT2C_HUMAN","Sca42588",3
"8818","5HT4R_HUMAN","Sca42588",5
"8819","5HT3A_HUMAN","Sca42588",2
"8820","PPARA_MOUSE","Sca426",2
"8821","PPARA_HUMAN","Sca426",34
"8822","PPARG_HUMAN","Sca426",38
"8823","HRH4_HUMAN","Sca4260",5
"8824","FLT3_HUMAN","Sca4260",6
"8825","VGFR2_HUMAN","Sca4260",4
"8826","DRD3_HUMAN","Sca4260",32
"8827","DRD2_HUMAN","Sca4260",32
"8828","AKT1_HUMAN","Sca4260",3
"8829","TMPS6_HUMAN","Sca42616",1
"8830","ST14_HUMAN","Sca42616",6
"8831","HRH1_HUMAN","Sca42671",32
"8832","KCNH2_HUMAN","Sca42671",1
"8833","CCR3_HUMAN","Sca42671",33
"8834","KCNH2_HUMAN","Sca4270",1
"8835","CP2D6_HUMAN","Sca4270",6
"8836","CP2DQ_RAT","Sca4270",1
"8837","OPRD_MOUSE","Sca4272",1
"8838","OPRK_RAT","Sca4272",1
"8839","OPRK_HUMAN","Sca4272",1
"8840","OPRM_MOUSE","Sca4272",1
"8841","LCK_HUMAN","Sca42754",1
"8842","PDE2A_HUMAN","Sca42754",2
"8843","PDE10_HUMAN","Sca42754",2
"8844","PE2R3_RAT","Sca4278",1
"8845","EZH2_HUMAN","Sca4278",1
"8846","P2RX7_RAT","Sca4278",1
"8847","P2RX7_HUMAN","Sca4278",1
"8848","CNR2_HUMAN","Sca4278",13
"8849","CNR1_HUMAN","Sca4278",3
"8850","LOX5_HUMAN","Sca42817",1
"8851","PD2R2_HUMAN","Sca42817",1
"8852","ATS5_HUMAN","Sca42817",2
"8853","PPARD_HUMAN","Sca42817",1
"8854","PPARA_HUMAN","Sca42817",1
"8855","CAC1C_RAT","Sca4292",1
"8856","CP2D6_HUMAN","Sca4292",2
"8857","5HT1B_HUMAN","Sca43008",1
"8858","5HT1A_HUMAN","Sca43008",1
"8859","5HT1D_HUMAN","Sca43008",1
"8860","5HT2A_HUMAN","Sca43008",1
"8861","5HT2C_HUMAN","Sca43008",1
"8862","5HT1B_HUMAN","Sca43062",1
"8863","PPARD_HUMAN","Sca4313",1
"8864","PPARA_HUMAN","Sca4313",14
"8865","LT4R1_HUMAN","Sca4313",4
"8866","PPARG_MOUSE","Sca4313",1
"8867","PPARG_HUMAN","Sca4313",12
"8868","C11B2_HUMAN","Sca4317",1
"8869","CP19A_HUMAN","Sca4317",1
"8870","CP1A2_HUMAN","Sca4317",1
"8871","IMDH2_HUMAN","Sca4324",1
"8872","CAH7_HUMAN","Sca4324",1
"8873","SC5A7_MOUSE","Sca43414",1
"8874","MC4R_HUMAN","Sca43430",14
"8875","MC3R_HUMAN","Sca43430",2
"8876","MC5R_HUMAN","Sca43430",1
"8877","PDE10_HUMAN","Sca43430",1
"8878","PTN1_HUMAN","Sca4356",5
"8879","PE2R2_RAT","Sca4356",2
"8880","ERBB2_HUMAN","Sca4356",2
"8881","CNR2_HUMAN","Sca4356",23
"8882","CNR1_HUMAN","Sca4356",4
"8883","RORG_HUMAN","Sca4356",4
"8884","AA3R_HUMAN","Sca43610",1
"8885","CNR2_HUMAN","Sca43610",2
"8886","CNR1_HUMAN","Sca43610",2
"8887","ESR1_RAT","Sca43623",1
"8888","MMP14_HUMAN","Sca43697",5
"8889","SC6A4_RAT","Sca43755",10
"8890","SC6A4_HUMAN","Sca43755",1
"8891","SC6A3_RAT","Sca43755",1
"8892","MALT1_HUMAN","Sca4381",2
"8893","AT1A1_HUMAN","Sca44126",1
"8894","TOP2A_HUMAN","Sca44164",5
"8895","HRH4_HUMAN","Sca442",4
"8896","AA3R_HUMAN","Sca442",1
"8897","5HT3A_HUMAN","Sca442",1
"8898","5HT4R_HUMAN","Sca44237",25
"8899","SC6A4_HUMAN","Sca4424",10
"8900","SC6A3_HUMAN","Sca4424",14
"8901","SC6A2_HUMAN","Sca4424",14
"8902","ACHA7_HUMAN","Sca4424",1
"8903","HDAC6_HUMAN","Sca4424",1
"8904","RN5A_MOUSE","Sca44301",4
"8905","RN5A_HUMAN","Sca44301",1
"8906","EGLN1_HUMAN","Sca44351",1
"8907","PDE4B_HUMAN","Sca44351",1
"8908","HRH1_RAT","Sca4441",1
"8909","5HT2A_RAT","Sca4441",2
"8910","DRD2_RAT","Sca4441",2
"8911","HRH1_RAT","Sca4445",2
"8912","5HT2A_RAT","Sca4445",2
"8913","DRD2_RAT","Sca4445",1
"8914","HRH1_RAT","Sca4446",3
"8915","5HT2A_RAT","Sca4446",1
"8916","DRD2_RAT","Sca4446",2
"8917","RN5A_MOUSE","Sca44475",4
"8918","RN5A_HUMAN","Sca44475",1
"8919","MET_HUMAN","Sca4455",47
"8920","HRH3_RAT","Sca44566",1
"8921","HRH3_HUMAN","Sca44566",1
"8922","ELNE_HUMAN","Sca44566",1
"8923","HRH1_RAT","Sca4459",1
"8924","5HT2A_RAT","Sca4459",2
"8925","DRD2_RAT","Sca4459",2
"8926","CAC1B_RAT","Sca4463",2
"8927","CAC1B_HUMAN","Sca4463",10
"8928","ACHA7_HUMAN","Sca4463",1
"8929","GRM5_RAT","Sca4463",1
"8930","GRM5_HUMAN","Sca4463",1
"8931","GSK3B_HUMAN","Sca44672",1
"8932","CDC7_HUMAN","Sca44672",11
"8933","IMDH2_HUMAN","Sca44679",6
"8934","PGH1_HUMAN","Sca44679",1
"8935","PD2R2_HUMAN","Sca44679",14
"8936","LOX5_HUMAN","Sca44728",4
"8937","AOFB_HUMAN","Sca44728",1
